what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.web,1.1.301.v200911302230,"org.eclipse.wst.web",1276490029155
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1276490029156
started,bundle,org.eclipse.wst.xml.core,1.1.402.v201001222130,"org.eclipse.wst.xml.core",1276490029159
os,sysinfo,,,"win32",1276490029163
arch,sysinfo,,,"x86",1276490029163
ws,sysinfo,,,"win32",1276490029163
locale,sysinfo,,,"ko_KR",1276490029163
processors,sysinfo,,,"2",1276490029163
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1276490029163
java.runtime.version,sysinfo,,,"1.6.0_20-b02",1276490029163
java.specification.name,sysinfo,,,"Java Platform API Specification",1276490029163
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1276490029163
java.specification.version,sysinfo,,,"1.6",1276490029163
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1276490029163
java.version,sysinfo,,,"1.6.0_20",1276490029163
java.vm.info,sysinfo,,,"mixed mode",1276490029163
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1276490029163
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1276490029163
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1276490029163
java.vm.specification.version,sysinfo,,,"1.0",1276490029163
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1276490029163
java.vm.version,sysinfo,,,"16.3-b01",1276490029163
started,bundle,org.eclipse.jst.server.core,1.2.1.v20100127,"org.eclipse.jst.server.core",1276490029165
started,bundle,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui",1276490029239
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.monitor.ui",1276490029249
